dname,label
wedding.co.tz,1
cabotcorp.mx,0
attyimmigration.com,1
inyourarea.co.uk,0
ssof.si,0
6f54654j654654hh.cloud,1
matchpixvxz.coffeelajang.id,1
alsmanager.com,1
m.hf692.com,1
asokarajanandaraj.blogspot.com,0
support.paypal.com.kulturabgru.kultura4.cp.regruhosting.ru,1
tomoevalveusa.com,0
arabic-offenses.000webhostapp.com,1
voresoxs.com,1
planum.mx,1
my-account-support-disableinfo.com,1
rooms-air.bnb-uae.me,1
droliverioalvarez.com,1
asthma.org.tw,0
hackupstate.com,0
rdqssssw.ia-waziri.com,1
sp.gov.tr,0
ca1as.kyhymcnc.top,1
davespetfood.com,0
urbanmisfitventures.com,0
puntodincontro.mx,0
expediapartenerecentrales.com,1
omegataupodcast.net,0
kpn.com-klantenservice.asiapopgirls.com,1
llrkgt0gvl.harrisdentalsolutions.com,1
chensvillageseattle.icu,1
zendeskalternative.com,0
rougexbcp.com,1
myetherwallet-verification.top,1
blportal.rapidns.com,1
newsbox12.com,1
buzexvtbgznvdiskbeobiqiqpn-dot-gleowayel400503.uc.r.appspot.com,1
c5ctb655.caspio.com,1
ecomscotland.net,0
businesslist.com.ng,0
krystencathleenphotography.com,1
nysfmoving.com,1
sazeh118.com,0
ayjp.sisplm.ml,1
digitalmarketinghost.com,0
warfish.net,0
silkcitychorus.org,0
srv25-wells.com,1
cdnis.edu.hk,0
bittrex-give.com,1
tenosoft.com.br,0
perrysfruitnursery.com.au,1
paypal-account-office.relocatoremovals.in,1
info-online-account.net,1
security-resolutions.ml,1
maximum-mobilkampanya.club,1
ameliasalzman.com,1
1obzor.com,0
pflegetipps.com,0
3mnorge.no,0
inadequate-concerns.000webhostapp.com,1
jplife.ru,0
sagarin.com,0
cetelem.sk,0
trecadeheje.com,1
bocril.com.br,1
777mobileslots.com,1
bigbangbangla.com,1
wlbbazfjmuqgocdlecguogqbxi-dot-gleowayel400503.uc.r.appspot.com,1
uniluxcameroun.com,1
facebook.market.geomotiontv.com,1
mimito.com.cn,0
textaparent.ie,0
medicalspaskincare.com,1
copadepremioscna.com.br,0
alfaroasesores.com.ve,1
mistywinter.in,0
goscures.000webhostapp.com,1
roburcorp.com,0
topyoungporn.com,0
lilzeuansj.it,1
twentytwoclothing.co.uk,1
neuvoo.de,0
mikhimshaissayd.blogspot.tw,1
jn.pl.thefiodssd.com,1
boxxx.ch,0
fbsafetyunblockpage.000webhostapp.com,1
gsctechinology.com,1
selfstudymaterials.com,0
debichaffee.info,1
com-locate-appleid.com,1
dermotherap.com.ar,0
ahmadsitompul75.000webhostapp.com,1
jivenaija.com,0
apt-get.gq,1
anngle.org,0
www.mytoolsbd.osstradezone.com,1
wildcard.littlematchagirl.com.au,1
impots-gouv-fr.particih.beget.tech,1
geuniversitario.com.br,0
tianshiindia.co.in,0
teamverifyaccounts.com,1
healthgainsmd.com,1
virtu.com,0
secure.capitalone.us.07.nehalquddus.com,1
espacio-cliente-santander.com,1
desarrolloliderazgopersonal.com,1
zksjooqwt2xqylsdsij8.ukhs.edu.bd,1
onlyrip.com,0
hspg-serang.com,1
rabbitfem1.000webhostapp.com,1
regregtrteg.ml,1
napsterfree.gq,1
londonreclaimedflooring.co.uk,0
stayhipp.com,0
nuruljannah.id,1
radicalprices.com,1
support-applebr.com,1
members.mastermsk.com,1
warszawa.rzgw.gov.pl,0
jtybjnukjmui.webcindario.com,1
vpineda.me,0
zunfa.net,1
getmore.com.hk,0
pvgsaroc.org.tw,1
stepaheaddaycare.co.za,1
lamntdrelaetda.trade,1
mdefbugivafmnk.ivydancefloors.com,1
lsj.com.au,0
visionenvironnement.com,0
luckysteel.co.ke,1
aisofttech.com,0
stoiximan.com.cy,0
musterringcare.com,0
leohill1936.000webhostapp.com,1
freegifteevent.000webhostapp.com,1
vectornav.com,0
cassmcdn.000webhostapp.com,1
imperiodemariamulambo.com.br,1
kotbis1.000webhostapp.com,1
cscvlehelp.com,0
csfparts1-proacces.com,1
signin.eby.de.bru7mggvecb9cju.civpro.co.za,1
cuentadeconfirmacion.com,1
vectorcoder.com,0
dgpxezvibybnlvxaeysfjtwctv-dot-gloff849483.uk.r.appspot.com,1
summitcountychurchofchrist.com,0
paelladanielcaldeira.com,1
geeksadvice.com,0
vhaxheeqjepmmhzyypvvbrylsx-dot-gleowayel400503.uc.r.appspot.com,1
mayaorganization.org,1
www.atualizacaoappdigital.tk,1
hszurtuopxuhkwhouuzirsgojo-dot-gleowayel400503.uc.r.appspot.com,1
khhq.net,0
ltauvirtual.com,1
myefhcrwallet.com,1
moov.com,1
charleneamankwah.com,1
mfacebooksv.webcindario.com,1
urbangardenstructures.co.uk,1
lixzmaz.gq,1
cevre.gov.tr,0
gov.uk-revenue-customs.sytcbdata.com,1
auwetuzvjcx3nnbptdqa.littlematchagirl.com.au,1
yalgoo.wa.gov.au,0
taid.org.tw,0
eduambiental.cm-porto.pt,1
lmts9wsw-site.1tempurl.com,1
my.account.security.shivagirifilms.com,1
tttfaero.com,1
bmosecurity.net,1
tindie.com,0
uralteh.kz,1
dpboxxx.com,1
cleidepsicopedagoga.blogspot.com,0
checkpoint-help.000webhostapp.com,1
gordon.appal.net,1
wualnz.com,0
keithsanders.com,1
allfujixerox.sharepoint.com,0
teamok.000webhostapp.com,1
secure-validaton.com.sicconingenieros.com,1
mycthervvellet.com,1
account-unlock.xyz,1
luffyyaq.beget.tech,1
experttechnology.net,0
verific7.wwwmi3-ls6.a2hosted.com,1
lesprivatgenius.co.id,1
kyznyavavilon.esy.es,1
gurubesar.my,0
user-security-pp-de.ga,1
cielosempredapremiospravc.cq14619.tmweb.ru,1
novintermedia.it,0
expo2023argentina.com.ar,0
knepperspeppers.com,0
mysarajevograd.com,0
your-fanpagee1.regis-dev9.tk,1
newsgard.mihanblog.com,0
livinchurch.com,1
cloud.pdf.sukunstays.com,1
cq850.com,1
abidetechnical.com,1
webmail.securesccs.com,1
maltymates.com,0
member-allow.000webhostapp.com,1
paybao.com.tw,0
coachdecor.com,0
m.facebook.com---------step1---confirm.shawarplas.com,1
signin.amazon.co.uk-prime.form-unsuscribe.id-6861.staticfiction.com,1
sventerrace.xyz,1
itrustmydog.com,1
vannaexpert.ru,0
grupmold.com,1
midusueyew.com,1
bhdloen.com,1
cinemanity.com,1
0486yangro.com,0
silkrugsguide.co.uk,1
info57888412000000f.000webhostapp.com,1
monarchinnovative.com,0
nobitazaizai.info,1
caxias.ma.gov.br,0
dastationery.com,0
myshop-onlinestorepayment.com,1
avionskekarte.co.rs,1
app-1518162148.000webhostapp.com,1
assure-ameli-mon-compte.com,1
susato.blogspot.com,0
officialdamned.com,0
milannews.it,0
halk-bankparafl.com,1
machpay.com,0
timvision.it,0
petpartners.com,0
peterjjj.000webhostapp.com,1
differenthungermedia.com,0
bishopallergy.com,1
confirm-account-verifyonline-incnow-vcv.innotech-test.com,1
punch.race.sk,1
haunted-velocity.000webhostapp.com,1
obd2.de,0
fxweb.com.br,1
abisorteo.webcindario.com,1
octax.biz,0
myee.app-login.icu,1
systeem-particulieredatabeheer.cz,1
ntdchauffeurs.co.uk,0
webemployed.com,0
paypal-update-services.us,1
inwaiting.ru,0
antaer.com.mx,0
toklandet.wordpress.com,0
earthlink.net.in,1
marketingspace.com.ng,1
6iyn6bz9.myutilitydomain.com,1
bestvalueschools.com,0
shadetreetechnology.com,1
lcaissedepargne.com,1
support-rakutencard.com,1
vrgame.pw,0
slcloud.nl,0
msgs.jp,0
dwiattorneynearme.com,1
onelittlesmile.pl,0
7z52r.csb.app,1
bombbar.ru,0
newfuturesorganisation.com,1
ddablog.com,0
cruisecritic.com.au,0
widewallcorporacion.xyz,1
ruhulislam.net,1
antsnews.com.au,1
mutanki.net,1
discover.connect.weelpointz.com,1
acemcdubai.com,1
garotziemak.be,1
almajd.edu.sa,0
sadovnik.info,0
ridagellt.com,1
216.83.55.154,1
robotninja.com,0
servicosbresco.com,1
hbanpan.eu,1
baazar.com.pk,1
yurk.com,0
skyvietnam.com.vn,0
chase-com-banking1.website,1
yhoyquecomemos.com,0
suppor-service-partner.ml,1
culinarchsbala.com,1
pjge.ch,1
tgrbzkp7g5bdv82mei6r.missingfound.net,1
mazameer.com,0
ugofit.com,1
otpbooks.com,0
gotyourgas.com,1
bahiaofertas.net,1
zediah.ps,1
xiaoguantea.com,0
nmjhhiu.club,1
marketingouroturismo.com.br,1
mobilnik.pl,1
manufacturando.mx,0
sindhgames.com,1
jobtome.pw,1
logn-alibabs.bugs3.com,1
bimamobile.com,0
m.facebook.com------------terms-of-service-agree.madkoffee.com,1
gabinet-harmonia.pl,1
perfectinvestment.biz,1
daltontrail.com,1
blog-sample.50storm.info,1
myeetherwallets.com,1
amazingukraine.com,0
tehnolan.ru,1
migordico.es,1
www.way2allah.com,1
usabloggers.com,0
natwesttreats.co.uk,1
eturns.ir,0
seen.de,0
mobilebox1212.godaddysites.com,1
segredosdepesca.com,0
itau.riweb.com.br,1
bbs14.de,0
firstcitizenscom.com,1
ohomemeamudanca.com.br,1
pyaribitiya.in,0
yit.com,0
pornolib.xxx,0
kit.by,0
llantascasagrande.com,1
ofo.no,0
aistientalo.fi,0
a0199752.xsph.ru,1
drntoysedjwsauxidashxowayy-dot-gloff849483.uk.r.appspot.com,1
tallahasseefilmsocietyasc.myshopify.com,0
jbnkloading.com,1
binance-lgin.com,1
truckpooling.it,0
20200901063554-dot-analog-context-288209.appspot.com,1
pdpersi.co.id,0
nonbiriplsu.com,0
humidifiersonline.com.au,1
honaronline.ir,0
fraserbabe.com.au,1
aweisser.cl,1
arrowexterminators.com,0
jayemtradeonline.in,1
stagetruck.co.za,1
jalalpharmacy.ir,0
joldinaremaslone.com,1
voicebase.com,0
0jaqkuc24kdjvpgdc8va.maherstcottage.com.au,1
econotoolsinc.com,1
bnzonasegura.bnenlinea.net,1
gsloluvpro.com,1
dentalilan.com,0
dfgretgg.blogspot.hr,1
portalatualizacao.com,1
costumestudy.com,1
stores-ebav-webaddserberwebportalwebdll.dns05.com,1
wnqgzhovrtxbzojwvqcnjavqip-dot-gleowayel400503.uc.r.appspot.com,1
alphalife.me,0
049964324docviewonline.000webhostapp.com,1
gallatycleaning.com,1
academytizhooshan.ir,0
elojodepoe.com,1
bartoncustomdesign.com,1
paypal-secure-verification.com,1
skyleader.com.br,0
prot-raphael.fr,1
forteantimes.men,1
tecnm.mx,0
aquarius-heel.000webhostapp.com,1
toners.ae,1
saccsiv.wordpress.com,0
birgonia.blogspot.com,0
susangammage.com,1
aakashgangarealtors.com,1
wimp.com,0
chaseonline.chase.com.0a83d05182c4c8acc5615cde6444b649.arsade.com,1
wellsfargoonlinee.000webhostapp.com,1
5thavenue.com.pk,1
thenaturejournal.ca,1
milalevchuk.ru,0
lanacanal.tv,0
enriquevinuela.com,0
scrumwise.com,0
proptysellers.co.za,1
bell24.co.jp,0
removal-cancellations.cc,1
directv.com.ve,0
bsqdolfooqlemrdbggrdfmthgq-dot-gloff849483.uk.r.appspot.com,1
espaceclientv4-orange.com,1
secuwisesystems.com,1
social-genius.co.uk,1
vashpult.ru,0
cofidisretail.fr,0
alman-alhsadiq52.myjino.ru,1
www.appleid-iphonetore.com,1
cr-mufg--card-jp.online,1
led3docc-site.dtempurl.com,1
hificollective.co.uk,0
bluenetvist.info,1
dawnjosephphotography.com,0
mode-design.net,1
gopractors.com,1
biciklin.si,1
lucanminorhockey.com,1
vlc.de,0
texasvendit.com,1
construmaxservicos.com.br,1
hotelekaa.com,1
www.rocom.co.in,1
etdajjztxnjhjdlyxwfukfnutz-dot-gleowayel400503.uc.r.appspot.com,1
chandelshops.com,1
radioastronomy.org,0
icpcfccpuser.du.r.appspot.com,1
drgross.de,0
fjglobalinc.org,1
loginonedrive-londongreencapital.com,1
mtqhbfafkllwqgaqsbnzmrilqb-dot-gleowayel400503.uc.r.appspot.com,1
mpmmdphd.000webhostapp.com,1
vnquatang.com,1
bharian.com.my,0
lvmhgroup.co.th,1
fansppagee.verifikasion1.tk,1
vkproverka.96.lt,1
biomassenergy.org,0
hxpkvfurojpqgmjbdlaoppnjhu-dot-gleowayel400503.uc.r.appspot.com,1
hoangnguyenmec.com.vn,1
piratebayproxylist.net,0
client-portaallink.io,1
octomerris.getforge.io,1
visrosoftware.com,0
pinkdreaminc.us,1
khautrangthanhoat.com,0
openloadmovies.info,0
montessoriams.ch,0
hyatts.com,0
newdamianamiaiua.it,1
tictac.it,0
viastar.fi,0
condishop.ru,0
hanakzilina.sk,0
stanleypark125.ca,1
fabiofuria.it,0
agacebe.com.br,1
echt.ec-echt.de,1
djvureadernew.ru,0
daganganpepak.id,1
alldomainsdb.com,0
link1.drct-linkforward503.com,1
vex.net,0
1nv0ic3r3plyn0wp4ym3nts3cur3.t-l-z-s-m.net,1
verifikasi25781.wixsite.com,1
truckdrive.ru,0
business.dropbox.okamotocorp.sportsmag.ro,1
paswaste.ir,0
localbizvideo.biz,1
ogbus.ru,0
shakespeareandcompany.com,0
servicesingnaletboa.com,1
pardesindocs.cf,1
giteseeonee.be,1
jpec.club,0
tracktm.net,0
pgoogleawbgo.xyz,1
beta.ysjournal.com,1
futurimedia.com,0
activated-scuresetting.000webhostapp.com,1
tomatoartschool.com,1
fmjudo.es,0
rhombohedral-quota.000webhostapp.com,1
commbank.com.au.mietraumverwaltung.de,1
planetpreterist.com,0
vkontact.esy.es,1
online.director-iv.ru,1
asyifacell.co.id,1
kite.ir,0
paypal.com.webapps.mpp.home.e.belllimeited.belllimeited.com,1
ckoslmw8rm.harrisdentalsolutions.com,1
osakana.net,0
gameworldbr.top,1
bbfisica.com,1
gsppnyciowmvdnctaqmqfbmjeq-dot-gleowayel400503.uc.r.appspot.com,1
freshsales.io,0
rentevgb.com,0
easyreaders.org,0
dodgeforum.eu,0
renew-info-account.com,1
persiatrip.com,0
speedyapplication.com,0
saldaodospinguim.com,1
appleid-secure-serviceaccount-verifykehed.tk,1
iceheadshop.co.uk,0
online.bankaustria.at.save109913.gdn,1
anandaparivara.org,1
brightautoplast.trade,1
medicalnetgroup.com,1
www.scad.or.ke,1
xprepresentacoes.com.br,1
spie.com,0
akiii.co.kr,0
nasdschools.org,0
useddudley.co.uk,0
okzindagi.com,0
picturaonline.ro,0
diandianzu.bid,1
sorayakavir.com,1
schmutzengel.net,0
aviapoisk.ua,0
supportapple-icloud.com,1
jpypfdblgkdenktdwvptbbprvg-dot-gleowayel400503.uc.r.appspot.com,1
vladicher.com,1
tpwelectrical.co.uk,1
yelp.it,0
sofftermoandy.igg.biz,1
double-blind-observ.000webhostapp.com,1
lentka.com,0
dbedlm.services,1
reactivation.cf,1
sunenergywarehouse.com,0
hyyajidkzvubuyukxyhoiwcgil-dot-gloff849483.uk.r.appspot.com,1
jifexwhyeergwoonjbvfxaptkf-dot-gloff849483.uk.r.appspot.com,1
agentxcelerator.com,0
square1.fastdrynow.com,1
citizensfla.com,0
wellsteamvalidation.com,1
mosaandnasa.com.cn,0
krank.de,0
soroohgroup.com,1
arescotx.com,0
agrimmreality.com,1
ebay.acconto.sigin.it.jetblackdesign.com,1
alejandraandelliot.com,1
sporenmama.ru,0
three.secured-manage.co.uk,1
sangseen.com,1
sexbijou.ch,0
chatwabudi01ge.forumz.info,1
xbilsgrqvvjthkfkucbaphmqao-dot-gleowayel400503.uc.r.appspot.com,1
cipremetal.com,1
ognyvo.ru,0
redriverschool.at.ua,0
turocarrefou.com,1
neoteric.eu,0
zvpr.ru,0
exclusivetrailers.com.au,1
kolaye.gq,1
limitedeservecelock.ddns.net,1
billkalnes.com,0
smartoil.com.tr,1
pdablog.ru,0
1000kleider.de,1
revagpalace.com,1
solucaoassessoriaempresarial.com,1
scottfaulconbridge.com,1
scurevpntunel01.top,1
portabs.com,0
calendarlabs.com,0
innovarpropiedades.com,0
paypal.com.webscrnes.com,1
m.facebook.com-----------------securelogin---confirm.giftcardisrael.com,1
ceptetebkampanyaonay.com,1
starslay3r.net,1
leticiapassarelli.com.br,1
sisterclaire.com,0
asd.arorazphotoworld.com,1
bingoal.be,0
prekrasana.ru,0
codefuel.com,0
sabinaproject.com,0
sos-car.pl,1
redfox101.com,0
limithelb.store,1
finaltouch2homeimprovementllc.com,1
lukemastin.com,0
adsuzy.top,0
maanimo.com,0
d3amdabb.beget.tech,1
trucosandroidsecretos.blogspot.com,0
pay11.org,1
billyflamberti.com,1
veteranshealthlibrary.org,0
aabithub.com,1
westrivereagle.com,0
bhrsc.info,0
numbergenerator.org,0
businesson1.info,0
office365-microsoft-mail.an.r.appspot.com,1
rbtech.com.ve,1
colorslovakia.sk,0
userscloud.com,0
capadinatrioustreehouse.co.za,1
tokeaccessories.myshopify.com,0
saqa.org.za,0
a0197898.xsph.ru,1
banking.raiffeisen.at.id176143.top,1
buchli.net.br,1
hesc.co.za,0
amazon.de.r-vh1gj-amazon-q1wnc.ru,1
ayaronline.ir,0
formacionsostenible.org,0
videosevangelicos.com,1
applinfoios.com,1
lumieretv.com,0
adecco.fr,0
gov.uk.claim-tax-refund.authc.pw,1
pythonforthelab.com,0
safabenkrima.000webhostapp.com,1
oesigreys.at,0
freeskinforeveryone.tk,1
aaaopost.com,1
escoladacidade.org,0
baixarapkmod.net,0
wellsfargo.com.oregon.confirm.wfbank.stream,1
autoinsuranceonline.site,0
view-doc.thaiengine.com,1
xbmltvhwipskjqmwthphiytwaw-dot-gleowayel400503.uc.r.appspot.com,1
findmylphone-applecare.com,1
maywnzknsrocubq.usa.cc,1
interace-transfer.panku.in,1
tuxboot.org,0
statics4u.com,0
oook.cz,0
yds169.com,1
ideahr.com.pl,0
138carillonavenue.com,1
login.rakuten.co.jp.rakutenlkfsfsdfsdfaswwe.buzz,1
hunkemoller.de,0
metricglobalnetwork.com,0
6e1f4dd44901840b7671156c134167c4-dot-dbenitonline.ey.r.appspot.com,1
enfh.bh,0
nationalpolicy.institute,0
etisalat-apari.fixedtofit.com.au,1
abovo.cloud,0
statajournal.com,0
vjstcrdzyfepf.fgppchg.fgpp.com,1
sportmoneys.ru,0
teturner.com,1
brentomaree.000webhostapp.com,1
pwinty.com,0
aquamanmovie.net,0
www.metodistamanguinhos.com.br,1
mtfreshfoods.com,1
cjvgfechxyvyjdggzrhafcgbks-dot-gleowayel400503.uc.r.appspot.com,1
madmenmarketing.co.in,0
verify-payee.cc,1
imbak.co.kr,0
tecmasterinformatica.com.br,1
ziraat-bagiskampanyasi.com,1
electronicmarketplacesltd.net,1
summary.paypai.resolve.tangankiting.com,1
mas.co.in,0
xstmqwhcfgqixdpvtjhapxshme-dot-gleowayel400503.uc.r.appspot.com,1
pinoydictionary.com,0
pmycountd.ga,1
paypal.kunden080aanmelden.tk,1
metromoney.ru,0
idccorps.com,1
henry.com.br,0
ksrxubwejygjygsjry.top,1
kitempleo.com.co,0
qqlxfcfeaqbuvifjdxaycgiaav-dot-gloff849483.uk.r.appspot.com,1
mobytrip.bid,1
risalbugiss.id,1
britvicstars.com,0
ifghealthmedia.com,1
e-ziraatbankonlineislemler.com,1
vzdusin.cz,0
impulsotres.com,1
transaction-secure7.com,1
online.paypal.com.sttlf3c9nc.ignition3.tv,1
lov-ms-epl-exchange.com,1
headshop.de,0
fif.it,0
www.digitalfrequencydj.com,1
erotichypnosis.co.uk,1
asd.kippsmart.com,1
ptrrecordss.com,1
babygalerie24.de,0
clubsandero.ru,0
provisa.com.mx,1
exportgenius.in,0
bellavistagardendesign.com.au,1
enduranceofallgracesofbase.com,1
estetica-pugliese.com,1
onecentral.ae,0
myvinaozlat.org,1
theword.net,0
caskarita.com,0
conffiguration.youthempire.com,1
postesecurelogin.posta.it.bancaposta.foo-autenticazione.mxq97svectqmg0rvr1jb4fd37d1indvp2cnyuj4xskjyjrk1it3bo64kzutd.porcmistret.for-our.info,1
thesecuritymyaccount.org,1
chocolat.co.kr,0
ashantibengals.com,1
evolutionengrg.com,1
eth.mediumblog.top,1
apvv.sk,0
reveltime.ru,0
mydadcrush.com,0
appsrvidintlidmiaccserv.com,1
skiwhitewater.com,0
sydsarthaus.com,1
edusimple.mx,0
hongkongbluesky.com,1
storyinestemtmebt.com,1
www.accesocanalesvirtuales.com,1
safranusa.com,0
hieuthoi.com,1
catolicoorante.com.br,0
banque-populaire-passcyberplus-13-fevrier-2018.banquep344.beget.tech,1
realimob.com,1
naturalgribs.ru,0
acessando-atualizado.com,1
profilepictures4.ml,1
nabytekbydleni.cz,0
ipcf.be,0
aroentertaiinment.com,1
networkweb.in,1
cpp.sh,0
ddddropbox-admin.net,1
amaryah.houndquake.com,1
foruminfo.info,0
btcbozdurma.ml,1
cheyennecity.org,0
silenzio.com,0
carencureqatar.com,0
akulatv.club,0
aripipentruingeri.ro,1
bioinfotrainee.com,0
wellsfargo.com-0.syfanet-offers.gr,1
sanco.co.jp,0
karzirarpolikarde.com,1
reklamsekeri.com,1
pcmodel.nfcfhosting.com,1
myeesucuremyaccount.com,1
mujeresrusassolteras.com,0
inquest4u.ru,0
janetberckefeldt.000webhostapp.com,1
thinkhell.org,1
cordillera.alcantara.cl,1
psychoterapia-arcus.pl,1
ashakimppa.blogspot.com,0
vrplugin.com,0
pelakorcantik.com,1
vajazzlingkit.com,1
disenchanterminute.com,0
webnewsletters.net,0
annahudsonphotography.com,0
confirmationimpot2.ddns.net,1
fatafeat.com,0
riau24.com,0
fdb.pl,0
fizikdefteri.com,1
10xcommissions.com,0
omnicoreagency.com,0
smstnt.ir,0
octobert.net,1
gastropraxispfalz.de,0
dzzkqizu.000webhostapp.com,1
grammarlookup.com,0
yah.upajs.co,1
paypal-store.gspanner.com,1
youngpornvideoz.xxx,0
fahrschule-vati.de,1
seocertification.upcart.me,1
bnk.ib.rankk.xyz,1
wirolegiregency.com,1
tytanworks.com,1
884545gf.ahdaaf.org,1
startsear.ch,0
niunewstars.tumblr.com,0
rakutencard-secuity.com,1
direct-ing-france.me,1
unfaece.usa.cc,1
bluecanyon.tech,1
gestta.com.br,0
mfsaas.com,0
jesuskristus.org,1
telexpresse.com,0
xctoflftirk.ivydancefloors.com,1
biosme.com,0
pursuitsystems.com,0
diepparestrepo.com,0
theghkip.org,1
asianbeat.com,0
redejesuitadeeducacao.com.br,0
id-support.cloud,1
sidel.com,0
efyyf-376r-hfejf-3r3r3-fjh3-3hhfj.weebly.com,1
c2m.global,0
uctlanguagecentre.com,0
egy-schools.com,1
wne.edu,0
quatangohha.com,1
ikmoon.com,1
pharmanity.com,0
zonaplitki.ru,0
woolleyfuel.com,0
lakelandcollege.edu,0
ultrarobox.ru,0
vimtools.com,0
promania.co.za,0
fekrhegypt.com,1
zilllow.us,1
sudgroc7qplki87yz1wn.littlematchagirl.com.au,1
mpslsa.gov.in,0
babysteadygo.com,1
mail.mabar.budi.netlow.gq,1
gzrpyghrtvujpnkwndhygtelqo-dot-gleowayel400503.uc.r.appspot.com,1
shoetheworld.wecleanoklahoma.com,1
daewooclub.ru,0
ivanets.com,0
sportadmin.myjino.ru,1
rentzu.com.tw,0
sacellularnet.co.za,0
verificaituoidati.com,1
madrone619.com,1
blog.guiket.com,1
dostmeraa.co.vu,1
awesomerdp.com,0
aproscurese.at.ua,1
maedastudio.com,0
thegoldenretriever.org,1
goldware.pw,1
wpiuwos.com,1
webapss.paypal.de.signin.yabse.net,1
asconinv.com,1
sitess-eventsclaimnotices00.000webhostapp.com,1
instapainting.com,0
kundensupport.gdn,1
noithatangel.com,0
google-dropbox.sakthiheattreatment.com,1
uesquare.com,0
191.233.193.6,1
durgasteelgroup.com,1
bdoctor.net,1
mail.instagram.verifikasicenter.tk,1
cz720.com,0
lbmfyncngcycsflerhqzegatmv-dot-gleowayel400503.uc.r.appspot.com,1
amwallets.in,0
age02.000webhostapp.com,1
berkahjaya.id,1
militaryfamilyadvisorynetwork.org,0
thatshowwerollalways.com,1
srisaimahilatrust.org,1
dorjehandicraft.com,1
caribbeanguestservices.com,1
identification-data-eu.gq,1
nkschools.org,0
sigmasixstarsconsulting.com,1
standard-gis.com,1
rra.gov.rw,0
identify-social-maintenance.tech,1
bireysel-sube--giris-tr.com,1
rapopo.com,1
familienanwaeltedav.de,0
tubegogo.com,0
logoon.nhnicrs0fthtnlinnne.configuurrationnnne.ativat.com,1
zujgyjoplcstrjtdgrmevsnemu-dot-gleowayel400503.uc.r.appspot.com,1
greenflip-flop.kg,1
myetherewa11et.com,1
celsius-ico.network,1
sicherheitsvorbeugung-schutz.tk,1
ethereum-promo.org,1
automaatbak-spoelen.eu,1
oekv.at,0
etherclaim.org,1
rdvportal.azurewebsites.net,0
ubuntu.org,0
kamamya.com.br,1
telesaldo.com,1
car2go.com,0
hitfoxgroup.com,0
login.paypal.update.scre-chkot.com,1
kecamatan.id,1
labibliacompleta.com,0
checkprice.bg,0
radionz.co.nz,0
nabvalidation.com,1
newprom.lu,1
jangal.co,0
bulkvintagewholesale.com,0
pmujjwalayojana.in,0
shieldfunding.com,0
smartcrm.de,0
creativeengineers.com,0
5sw.ir,0
khc.cz,0
teamtww07.000webhostapp.com,1
tredexreturns.esy.es,1
fartomas.xyz,1
crackingking.com,0
drnnawabi.com,1
lap.pl,0
cochlaus.com,1
cupombemvindovc.com,1
freepornsites.tv,0
myetherwelleit.com,1
kzbqijwyeubottqdjlalufbatv-dot-gleowayel400503.uc.r.appspot.com,1
hasurvey2015.com,1
hilton.com.cn,0
fisolaystmns.com,1
www.ekruhwier.mrbasic.com,1
mikhimshaissayd.blogspot.fi,1
bangnice.co,1
freedivingcoron.com,0
kleanthisxatzinikos.gr,1
veknoviy.ru,0
pc.ac.gov.br,0
pleasevotenow.000webhostapp.com,1
khanphotographybd.com,1
gocidollar420.000webhostapp.com,1
bureauxdescontrolesspga.com,1
gifkart.com,0
amojoiasportugal.pt,1
pointrlabs.com,0
hotelpalomarphoenix.com,0
med-pro01.ru,1
tokunbocars.ng,0
dota2-shop.biz,1
smilepotential.com,0
glazziotiles.com,0
edscustommufflers.com,1
flyprat.no,0
yogkhpvepxxyijmeotbxsspcpj-dot-gleowayel400503.uc.r.appspot.com,1
makeuptipsbykittu.com,1
innovativearchitects.com,0
pressakiosk.de,0
recordtv.com.br,0
ngogncuonhunganhvanlavyadoa-caecal-xenophobia.mybluemix.net,1
florianrenner.com,0
blacktwittercomedy.com,0
thepheasantinn.com,0
eurotours.at,0
baniissaedu.com,0
bmu.de,0
limitesinfo.net,1
